TSNE Component 1,TSNE Component 2,cluster,Beat
-3.8591635,-12.518366,0,1113
-11.695559,7.360548,2,1114
-8.143635,-0.88188565,2,1115
-6.1388545,-15.757143,4,1121
-5.460224,-15.370428,4,1122
-4.7232113,-13.482521,0,1123
-10.608111,-0.17527679,2,1124
-11.481272,9.092218,2,1125
0.6973951,-8.016115,0,1131
-6.423323,-16.186945,4,1132
0.49495852,-17.60655,3,1133
-7.0764775,-16.22814,4,1134
-4.601623,-11.167045,0,1135
0.59045357,5.4449067,2,1211
0.28751165,12.048508,2,1212
2.1361153,11.716321,2,1213
16.522985,5.8082495,1,1214
5.227435,10.693509,2,1215
4.570447,10.295757,2,1221
-1.8620857,4.180642,2,1222
3.277548,-1.392726,0,1223
11.090516,5.6641417,1,1224
-0.32550228,3.6403017,2,1225
4.8633966,4.62807,2,1231
11.988954,4.583604,1,1232
11.045522,0.6387775,1,1233
1.0928992,-2.2006304,0,1234
0.518024,4.8730135,2,1235
0.58278966,9.973975,2,1411
-5.8856153,9.748873,2,1412
-5.4789705,11.731693,2,1413
3.4579804,11.4172325,2,1414
-4.79062,10.683547,2,1421
-1.9559845,-1.2937964,0,1422
-9.684443,7.2698026,2,1423
12.976058,6.723911,1,1424
-3.06324,13.423773,2,1431
6.330504,10.898486,2,1432
11.040688,7.534079,1,1433
5.622957,9.892515,2,1434
-5.2046847,-4.680551,0,1511
-5.9240994,-3.2895114,0,1512
-4.9724445,-6.098395,0,1513
3.2288792,-17.858696,3,1522
-6.265779,-9.574535,0,1523
-5.3010316,-1.9504573,0,1524
-3.5971968,-10.940277,0,1531
-2.039728,-14.379054,0,1532
1.8926507,-18.156591,3,1533
-7.5872135,14.157344,2,1611
-6.6384764,14.681262,2,1612
-6.768542,13.927206,2,1613
0.48096308,7.9011116,2,1614
-5.588807,15.3725605,2,1621
4.3251367,1.2331035,0,1622
3.8503666,2.007139,2,1623
-3.594576,4.345113,2,1624
-2.7586145,7.1972756,2,1631
-1.5549109,7.66021,2,1632
7.279136,1.808854,2,1633
-3.6898708,3.457063,2,1634
0.67339516,15.191246,2,1651
-7.5422034,17.54664,2,1652
-8.1061,17.221842,2,1653
-6.381709,16.806158,2,1654
-7.473626,17.554255,2,1655
-1.7777882,9.881874,2,1711
7.681692,0.8091233,0,1712
-6.966788,10.039321,2,1713
1.5027163,9.046153,2,1722
5.4775357,-3.329357,0,1723
2.1923559,8.108952,2,1724
-2.50587,3.9191887,2,1731
4.2405505,9.276631,2,1732
0.30563986,8.722965,2,1733
1.3269758,14.220049,2,1811
1.1400998,12.40361,2,1812
-2.3501978,15.211547,2,1813
7.931469,10.250001,2,1814
10.796275,2.0568967,1,1821
11.946526,7.2751083,1,1822
-8.957505,9.494315,2,1823
12.810376,3.290361,1,1824
15.614268,4.001187,1,1831
7.584196,4.957737,2,1832
13.812483,5.156493,1,1833
17.132984,4.786437,1,1834
5.2149296,11.813323,2,1911
1.6298472,13.047037,2,1912
2.5633705,5.9655943,2,1913
5.076795,-1.3625486,0,1914
3.5496418,6.6249948,2,1915
-2.376121,14.343472,2,1921
5.865587,11.902719,2,1922
2.963512,8.996139,2,1923
13.336897,6.2130957,1,1924
12.8019495,3.988009,1,1925
2.787474,13.044166,2,1931
-3.1094184,15.149438,2,1932
8.696529,8.981529,2,1933
12.791544,4.658181,1,1934
10.988164,6.271359,1,1935
8.862409,1.0900649,0,2011
0.1297623,13.385364,2,2012
-4.3916683,12.604565,2,2013
-7.6677804,10.804112,2,2022
2.751055,10.130864,2,2023
-7.1674714,8.749009,2,2024
-5.1633043,12.762887,2,2031
-1.0871068,14.396326,2,2032
-6.189537,11.882483,2,2033
-8.816349,13.989202,2,2211
8.323613,-6.421895,0,2212
-4.1917953,6.515858,2,2213
-2.9203541,3.0541964,2,2221
-0.88743246,-7.5857944,0,2222
4.425181,-10.6070385,0,2223
-4.678229,-1.444294,0,2232
-5.51117,3.1870894,2,2233
7.2642174,-1.4852922,0,2234
8.647424,2.3627756,2,2411
5.9762716,0.34925234,0,2412
9.740712,-0.8277947,0,2413
10.822975,0.11920158,1,2422
1.6787757,7.6084476,2,2423
1.4553493,6.5266724,2,2424
-7.0453353,10.851453,2,2431
6.5346837,2.8000085,2,2432
10.865092,3.5228095,1,2433
-5.631978,5.130565,2,2511
7.9492674,-2.618658,0,2512
-5.5132713,14.159957,2,2513
-4.6178865,2.3548486,2,2514
4.695833,-3.9564414,0,2515
7.148264,-2.6309903,0,2521
-5.8743415,1.4240844,2,2522
-5.086659,8.445357,2,2523
-4.327118,9.695337,2,2524
-10.030259,8.494711,2,2525
-6.107698,2.7074606,2,2531
-2.4651759,-5.3981705,0,2532
11.642885,-0.79543746,0,2533
4.1258473,-7.7926064,0,2534
-0.92674637,0.76317245,2,2535
