TSNE Component 1,TSNE Component 2,cluster,Beat
1.9504615,2.9010282,1,1723
3.31085,-5.830831,1,1724
-2.4766667,-4.834964,1,1731
6.7039323,-2.9792826,1,1732
3.6635494,-7.2888207,1,1733
14.077146,-5.983792,2,1811
9.022368,-5.426262,1,1812
0.9826177,-11.945418,1,1813
11.464173,-6.4012647,1,1814
17.209631,-1.3630382,2,1821
18.221842,-3.7126997,2,1822
-3.5304432,-10.720053,1,1823
14.74099,-3.3693304,2,1824
20.342049,-1.2413011,3,1831
16.333666,-2.9390988,2,1832
20.227674,-1.9903456,2,1833
21.347553,-0.09424955,3,1834
8.029623,-6.2763495,1,1911
1.0875164,-10.53496,1,1912
6.1248493,-4.4007506,1,1913
0.8210284,-3.6651073,1,1914
2.641448,-7.3270297,1,1915
1.7384351,-11.185218,1,1921
8.952655,-7.5803847,1,1922
8.995147,-3.0218349,1,1923
16.606678,-2.04049,2,1924
15.532927,-3.300307,2,1925
8.437802,-7.2811356,1,1931
8.646275,-8.083363,1,1932
11.374679,-5.567752,1,1933
15.610882,-4.1261535,2,1934
14.845374,-4.473563,2,1935
7.3385615,-1.0740315,1,2011
-1.7318972,-11.059292,1,2012
-1.8800652,-11.996582,1,2013
-5.037275,-13.843757,1,2022
4.199738,-8.949145,1,2023
-4.679966,-9.880616,1,2024
-4.524629,-12.594226,1,2031
-3.8183393,-14.427246,1,2032
-4.512697,-13.179741,1,2033
-2.3988757,-8.963298,1,2211
3.937003,1.1508566,1,2212
2.0205529,-3.9789863,1,2213
4.3492026,-1.8146114,1,2221
-4.571209,5.6149426,0,2222
-0.59742296,7.084991,0,2223
-4.7325597,3.9564667,0,2232
-4.223999,-1.843064,1,2233
2.8680866,2.8527677,1,2234
5.353032,-1.2584031,1,2411
6.255155,-1.226751,1,2412
11.723521,0.420411,0,2413
14.724102,-0.2641363,2,2422
1.4567782,-6.6489534,1,2423
-0.4791701,-5.553834,1,2424
-2.4655645,-11.2619505,1,2431
7.9123545,-2.2095761,1,2432
8.235695,-2.8904707,1,2433
-7.8217497,-10.080317,1,2511
12.3862295,-0.23712546,2,2512
-3.6256797,-13.363172,1,2513
-5.705107,-1.7423153,1,2514
-6.101684,8.726716,0,2515
0.13940866,6.7789364,0,2521
-7.8369784,-5.5345984,1,2522
-3.2944233,-5.04719,1,2523
-5.6372027,-10.040349,1,2524
-6.85439,-11.572018,1,2525
-7.0237317,-5.3885307,1,2531
-5.3957653,5.577734,0,2532
16.084757,-0.5709853,2,2533
-4.511199,9.771844,0,2534
0.16364393,-1.2540847,1,2535
