TSNE Component 1,TSNE Component 2,cluster,Beat
-2.395663,15.089622,1,111
-1.7212293,15.806847,1,112
-4.495841,13.140469,1,113
-6.9194903,9.868222,0,114
-6.5807548,10.606024,1,121
-2.269784,15.174505,1,122
-3.7491949,14.279882,1,123
-6.0063634,11.721843,1,124
-4.4829693,11.401651,1,131
-5.902158,10.581109,0,132
-4.6973186,2.930677,0,133
-26.784716,-6.881875,2,134
-5.095791,3.3666384,0,211
3.1612825,-2.9139166,0,212
1.5050416,-2.5463119,0,213
-5.1390963,-5.0916057,0,214
-7.1662693,-5.5443406,2,215
0.16611513,-4.9169626,0,221
-2.5380971,7.27565,0,222
1.7149543,-2.2763953,0,223
-3.450849,-6.194755,0,224
-6.653315,-4.3327827,0,225
-0.24102212,-5.532702,0,231
1.5224609,-6.112998,0,232
-6.600601,-2.7580123,0,233
-6.987434,3.3029609,0,234
-9.788351,1.611232,0,235
-4.124322,-5.964696,0,311
15.424106,-2.482442,3,312
11.004398,-4.920919,3,313
1.7197945,-1.2327118,0,314
17.430763,-1.0621641,3,321
12.158588,-1.5479367,3,322
14.251294,0.30196157,3,323
14.545319,1.5029185,3,324
13.853381,1.2115655,3,331
13.339363,0.7257099,3,332
2.4610007,-0.21028507,0,333
8.12996,-1.8982322,3,334
4.543689,7.754041,3,411
2.936847,9.949083,1,412
3.3641331,8.014373,3,413
18.131565,1.3194693,3,414
19.621475,-0.0006110046,3,421
9.689179,-4.549911,3,422
19.427279,0.4650658,3,423
15.940634,2.1222546,3,424
5.081406,5.8914013,3,431
5.851426,3.185925,3,432
0.49097425,-0.895139,0,433
-4.372954,-7.116253,0,434
18.277618,1.0221251,3,511
16.244377,-0.17947537,3,512
15.342588,-0.016997416,3,513
18.141088,-2.0134547,3,522
14.920682,1.3130206,3,523
11.727643,-0.094214246,3,524
9.420567,-1.7350348,3,531
9.027799,-3.2074864,3,532
15.939468,2.7450588,3,533
13.649201,-2.238447,3,611
17.584587,-0.46327975,3,612
10.56663,-2.4097314,3,613
4.860245,-1.7066747,0,614
18.027342,-0.95827806,3,621
-4.647346,10.842441,1,622
11.767597,0.94954383,3,623
18.660105,-0.33569574,3,624
16.09872,0.79217917,3,631
2.806822,10.622086,1,632
-1.4741755,-5.0803456,0,633
5.9669733,-4.373329,0,634
10.994482,-2.2478366,3,711
16.434578,-0.820305,3,712
17.641502,-1.6676581,3,713
5.3114786,-7.266494,0,714
1.7839243,-5.869152,0,715
3.3225503,-4.206853,0,722
14.7316475,-2.1514063,3,723
2.7264953,-5.33693,0,724
12.224214,-3.2639706,3,725
10.869754,-3.6900122,3,726
5.8303027,-5.0795345,0,731
1.5772141,-6.485985,0,732
9.489353,-2.4133441,3,733
3.2448251,-6.239925,0,734
10.40416,0.71300554,3,735
-0.14813954,1.2283776,0,811
-3.9311304,-1.4629208,0,812
3.5572112,9.07306,3,813
-2.6788924,-5.3367352,0,814
2.4410064,7.3430586,0,815
-2.6695828,7.541215,0,821
6.028028,2.2742348,3,822
17.99215,0.71916264,3,823
7.522741,1.7411169,3,824
16.646172,-1.4370548,3,825
14.611299,0.58454406,3,831
17.062302,-1.794501,3,832
-1.1039741,13.060369,1,833
3.401328,7.361918,3,834
3.765454,5.3587313,0,835
-4.432725,-3.3524163,0,911
1.5393057,6.649026,0,912
1.5563531,3.299859,0,913
-1.5112944,9.105035,0,914
3.512288,6.007284,0,915
-2.3214328,-4.1881514,0,921
3.5565274,2.1655066,0,922
-1.2152078,-1.1754483,0,923
0.2567701,2.3180747,0,924
-3.000627,-0.71925306,0,925
-0.7560387,-4.656044,0,931
9.276844,-4.3161445,3,932
9.471979,-6.2937584,3,933
11.972054,-4.997008,3,934
5.600726,-4.990552,0,935
18.386488,-7.363565,4,1011
3.178142,-4.515541,0,1012
5.1054797,-2.0136533,0,1013
10.765335,-3.1310873,3,1014
13.90484,-5.444809,3,1021
11.556163,-3.4360728,3,1022
-3.9391747,-5.1082683,0,1023
8.451751,-2.9886916,3,1024
4.3728166,1.6030374,0,1031
-4.4550166,-4.3560767,0,1032
2.426153,-3.5580015,0,1033
1.7560651,-1.5703194,0,1034
13.132473,-0.447829,3,1111
18.142355,-7.648279,4,1112
11.855518,-7.763248,3,1113
6.531517,-5.636753,0,1114
15.107763,-7.3274946,4,1115
17.249376,-7.6857643,4,1121
16.725952,-6.9177547,4,1122
