TSNE Component 1,TSNE Component 2,cluster,Beat
-8.852445,-6.0274057,1,1522
-1.4812063,-9.605268,4,1523
2.1386657,-5.092695,4,1524
3.21314,-11.057882,4,1531
-5.9185786,-9.4841,4,1532
-10.556077,-7.1797724,1,1533
16.436337,3.3497524,2,1611
16.596548,1.730746,2,1612
15.441132,3.3981078,2,1613
13.858777,0.68633354,2,1614
18.016165,-2.0550482,2,1621
-4.8848863,7.5627003,0,1622
-2.9877086,6.3408027,4,1623
-3.0926821,11.98514,2,1624
14.334147,-0.9521763,2,1631
11.963822,2.3108392,2,1632
-3.9306862,6.3506737,4,1633
5.4328227,-2.4551167,4,1634
19.312227,-2.0026062,2,1650
18.633919,-1.252029,2,1651
19.411621,-3.0841517,2,1652
18.675386,-2.2824547,2,1653
17.731226,2.234828,2,1654
18.776905,-2.8062732,2,1655
-2.1101274,8.171421,4,1711
-12.974573,8.012046,0,1712
13.228123,1.3358679,2,1713
-6.340055,9.988429,0,1722
-5.776251,0.39636457,4,1723
11.972204,4.340651,2,1724
3.7838523,0.2450957,2,1731
-10.599964,12.312829,0,1732
-13.4054,13.585547,0,1733
15.630501,6.227496,2,1811
14.965795,6.9534464,2,1812
15.764583,6.7517805,2,1813
15.0701065,7.660814,2,1814
-9.236301,5.0478215,1,1821
-11.75668,12.601848,0,1822
13.028906,-1.11935,2,1823
-12.689444,10.632519,0,1824
-17.143948,11.838344,3,1831
-10.564906,11.00249,0,1832
-16.563955,13.623515,3,1833
-18.528122,13.152854,3,1834
10.728299,7.260467,2,1911
12.020988,5.3801913,2,1912
-9.528328,10.645411,0,1913
-5.5752816,4.6405087,4,1914
-3.27182,9.298335,4,1915
15.651257,4.504961,2,1921
-10.130419,13.717584,0,1922
-4.7992053,11.020627,0,1923
-13.231177,11.28867,0,1924
-13.01135,10.099203,0,1925
-10.92685,13.473412,0,1931
15.101628,5.335812,2,1932
-7.35791,11.408929,0,1933
-12.904241,12.442474,0,1934
-14.634337,13.238549,3,1935
-5.3582964,7.302027,0,2011
14.315647,6.4654317,2,2012
11.099882,4.8336096,2,2013
12.453,-0.002880931,2,2022
-2.929412,11.003475,2,2023
11.129377,4.3254128,2,2024
14.436361,2.1001444,2,2031
15.141486,2.3918934,2,2032
14.394957,0.8274992,2,2033
13.602292,-0.4426494,2,2211
-6.0861197,2.506758,4,2212
-6.499292,8.504901,0,2213
4.8330503,3.3167236,2,2221
-2.3188024,-2.2739043,4,2222
-0.30655238,-0.41985825,4,2223
1.7936649,-1.4541055,4,2232
10.109187,-5.4223638,2,2233
-5.8067703,1.1547704,4,2234
-11.468486,3.804762,0,2411
-4.4620934,-0.73409057,4,2412
-10.005687,0.5999515,1,2413
-10.463236,7.0176053,0,2422
-1.9501035,8.725122,4,2423
5.1811695,-0.7516685,4,2424
-3.0304549,10.3660555,2,2431
-15.246428,11.899242,3,2432
-12.849455,7.287791,0,2433
11.110686,-0.7024336,2,2511
-7.748746,5.3957996,0,2512
16.205482,-3.1192093,2,2513
0.35376737,0.5127638,4,2514
-5.390936,-3.9133744,4,2515
-14.112199,7.105325,0,2521
1.1324443,1.5421216,4,2522
9.412648,3.2747881,2,2523
12.626358,-1.264934,2,2524
13.31045,-6.3659205,2,2525
11.369166,1.8898573,2,2531
1.5216781,1.7272743,4,2532
-7.895433,2.0262434,1,2533
-5.1247625,-6.896323,4,2534
4.1375074,2.0830417,4,2535
