TSNE Component 1,TSNE Component 2,cluster,Beat
4.892758,-4.312778,1,915
-8.35656,2.5182955,3,921
-5.386945,4.745164,1,922
-3.257695,1.8603708,1,923
-0.99748176,1.3862828,1,924
-10.5631075,-4.659996,3,925
-3.2957327,-6.453303,1,931
7.9618454,-8.001183,1,932
-0.7344197,-8.322981,1,933
9.609903,-5.8860054,1,934
6.927547,-5.156414,1,935
17.759527,-6.1497602,4,1011
-0.24466473,-7.2902184,1,1012
5.025454,-2.0102,1,1013
9.021423,-6.7273192,1,1014
11.514169,-4.8593364,2,1021
8.279342,-6.532346,1,1022
-4.737523,-4.935281,1,1023
7.535391,-4.6651745,1,1024
5.3826013,0.018838063,1,1031
-5.2395163,-7.1432576,3,1032
-2.8652186,-5.0790153,1,1033
-0.06195304,3.2362282,1,1034
16.736462,-5.6759043,4,1111
19.002682,-6.5426164,4,1112
10.7337885,-10.453396,4,1113
-1.9384158,-9.568425,1,1114
13.359265,-8.03121,4,1115
16.6503,-6.395922,4,1121
10.99936,-6.207415,2,1122
8.240448,-5.923403,1,1123
12.961158,-8.650392,4,1124
-13.129845,-5.121982,3,1125
0.61495495,-8.799992,1,1131
15.565141,-6.4514885,4,1132
16.143639,-5.800882,4,1133
13.6686,-7.7492685,4,1134
14.06567,-6.6809483,4,1135
2.7021496,10.171683,0,1211
-4.886703,13.601841,0,1212
-6.1321225,6.4974437,1,1213
-16.944315,-7.4994683,3,1214
-17.592304,-7.803369,3,1215
-19.173145,-6.734612,3,1221
-4.4658284,-5.4496856,1,1222
0.40296435,-5.3009257,1,1223
-4.9825177,9.886315,0,1224
-19.14293,-6.0493393,3,1225
-3.6976614,-7.7671437,1,1231
-12.765994,-3.0789084,3,1232
-8.292765,-1.1593611,3,1233
-18.761621,-5.45389,3,1234
-17.9876,-7.0622706,3,1235
-5.702621,-4.080947,1,1311
-6.315177,5.77572,1,1312
-5.3533206,8.715002,1,1313
-9.838475,3.6469815,3,1322
-3.2453258,14.774088,0,1323
-5.2558146,7.554247,1,1324
9.88878,-10.114661,1,1331
-2.8466036,-3.9501815,1,1332
-11.795557,-0.78157043,3,1333
-4.7070985,-0.7597272,1,1411
-3.1075552,-2.1178324,1,1412
-5.1722198,-3.5193305,1,1413
-5.8625426,0.05661684,1,1414
3.18877,1.1950675,1,1421
10.15138,-4.710792,1,1422
8.127072,-5.206043,1,1423
-3.1818082,13.083031,0,1424
-7.27244,3.253688,1,1431
-3.9052372,14.817844,0,1432
-3.4834497,12.5093975,0,1433
-3.233909,13.577612,0,1434
9.963712,-5.3367534,1,1511
7.6052356,-6.0697374,1,1512
-0.48926148,-6.781378,1,1513
18.468023,-5.587994,4,1522
18.538496,-7.1527863,4,1523
16.96365,-6.557215,4,1524
19.516521,-7.336606,4,1531
17.986343,-7.0187364,4,1532
19.402428,-6.57761,4,1533
-7.8075175,0.631915,3,1611
-10.249441,-2.1493118,3,1612
-8.825194,1.0487982,3,1613
-6.3251376,2.979376,1,1614
-12.936901,-2.2806787,3,1621
1.5674342,6.6047573,1,1622
0.14615983,4.5050626,1,1623
0.460789,3.600398,1,1624
-3.6684017,2.965254,1,1631
-2.9442358,4.5672975,1,1632
2.6281881,5.5026383,1,1633
4.4660068,0.59696996,1,1634
-9.094322,10.997689,0,1651
-4.1760106,3.0106494,1,1711
2.6050303,6.705336,1,1712
-4.443572,-2.828669,1,1713
-3.5509021,9.319749,0,1722
10.55508,2.7891922,2,1723
-1.8430674,2.6305432,1,1724
2.8384562,4.7722716,1,1731
-1.6634213,5.4225287,1,1732
-3.6219478,6.157486,1,1733
-5.2851667,13.609506,0,1811
-5.03794,11.126244,0,1812
-10.279617,3.1978066,3,1813
-6.4131503,9.940208,0,1814
-5.1632233,12.66862,0,1821
-1.8989289,8.432266,1,1822
5.203042,-10.733972,1,1823
-6.1029844,12.899493,0,1824
-4.0311146,15.840138,0,1831
-7.1257796,13.054525,0,1832
-5.2092223,16.050785,0,1833
-5.051727,17.597069,0,1834
-10.795813,-0.0980426,3,1911
-9.347965,2.6506824,3,1912
-6.42264,4.1990924,1,1913
-17.399626,-6.909914,3,1914
-17.434278,-5.1903596,3,1915
-18.384022,-6.6616783,3,1921
-9.759722,1.4094675,3,1922
-2.6542273,12.744594,0,1923
-4.340043,11.628606,0,1924
-18.143774,-5.1479077,3,1925
-5.8783326,10.858117,0,1931
-5.417377,11.559742,0,1932
-4.131114,12.785889,0,1933
-18.303667,-7.759636,3,1934
-18.868185,-7.3500223,3,1935
-0.82984203,3.9558775,1,2011
-10.930103,-0.726741,3,2012
-9.847239,-0.49839458,3,2013
-9.717132,-4.8548617,3,2022
-11.581931,0.5804669,3,2023
-6.811521,-5.7863555,1,2024
-11.269686,-1.7314842,3,2031
-11.986122,-1.3712636,3,2032
-11.46886,-3.192629,3,2033
-12.53692,-0.64727384,3,2111
-7.50841,-4.7696567,3,2112
2.068692,-11.120939,1,2113
-6.641617,-3.0400958,1,2122
2.150622,-0.52788544,1,2123
-4.9168453,-4.284547,1,2124
-11.812904,-2.1153235,3,2131
-3.9585252,7.3216634,1,2132
-13.123731,-1.0485573,3,2133
-2.6067243,2.7427714,1,2211
5.600004,6.740233,1,2212
-1.7712039,2.1975515,1,2213
-0.7423328,2.5719326,1,2221
6.229611,-1.8079376,1,2222
5.582491,4.9725323,1,2223
8.713259,0.48728055,1,2232
5.0170245,4.211186,1,2233
8.543074,2.8636405,1,2234
-2.392684,-8.265354,1,2311
-7.674152,-5.9983716,3,2312
-7.713025,-5.6291385,3,2313
-10.231592,2.425806,3,2322
-10.697527,1.8640299,3,2323
-7.8814054,4.373257,1,2324
-6.656461,8.490207,1,2331
-9.159777,3.8513227,3,2332
-6.587678,9.535953,0,2333
-0.8326924,5.180554,1,2411
1.7841698,5.52644,1,2412
4.233731,7.516152,1,2413
12.993152,-5.9365053,2,2422
-4.4580016,-3.7451913,1,2423
-3.3815658,-5.6114907,1,2424
-6.2907662,-6.0200067,3,2431
2.0607855,1.507083,1,2432
-0.83376825,7.3416605,1,2433
-2.295285,0.9355991,1,2511
2.1475904,11.436006,0,2512
-9.631693,0.08206182,3,2513
4.083785,4.735324,1,2514
8.256755,-0.8318896,1,2515
5.9258633,4.1218934,1,2521
4.0525565,-1.0695122,1,2522
3.3048334,-2.2057292,1,2523
2.684057,-2.0456223,1,2524
-2.0142717,-6.5861964,1,2525
6.678803,-7.4790726,1,2531
10.734005,-3.8391101,2,2532
-2.7440028,16.681265,0,2533
12.31016,-1.4465866,2,2534
10.053305,-10.007821,1,2535
