TSNE Component 1,TSNE Component 2,cluster,Beat
-10.540147,-13.667828,3,111
-11.924553,-11.757336,3,112
-11.452426,-12.669124,3,113
-8.631591,-18.658165,3,122
-8.730779,-16.27123,3,123
-12.07819,-10.8017845,3,124
-10.092756,-14.764227,3,131
-6.722521,-17.187101,3,132
-13.32542,-6.389455,2,133
16.034567,-2.164592,1,134
20.5626,0.10617848,4,211
21.715868,0.8919657,4,212
-3.718138,1.8883502,0,213
-11.996402,5.4653234,2,214
-18.621283,6.513229,2,215
20.410538,-0.4014371,4,221
-1.878241,4.5364027,0,222
-2.2509158,0.4178018,0,223
-11.311688,6.12893,2,224
-18.86302,4.1703987,2,225
-14.245218,4.232242,2,231
-2.637391,5.6375213,0,232
7.5169406,3.2226837,0,233
-2.9039176,4.975454,0,234
9.312812,8.620382,0,311
16.708633,-0.23420286,1,312
18.79216,5.4004636,1,313
-1.2408149,-0.11019535,0,314
18.908085,7.709131,1,321
7.907813,1.825003,0,322
8.558081,-0.18994653,1,323
18.497849,8.313026,1,324
6.2244954,-0.8397889,0,331
7.412364,0.03430234,0,332
-0.11849451,-2.5455372,0,333
4.7859087,2.1629822,0,334
1.7243608,-2.345873,0,411
1.2597542,-11.476898,0,412
9.717715,0.23619984,0,413
16.788801,10.313558,1,414
20.273407,8.533485,1,421
11.47416,2.9770606,1,422
19.921103,10.179191,1,423
15.931916,5.916284,1,424
4.743833,-3.4868317,0,431
5.477609,-4.435934,0,432
-0.09179396,0.62758386,0,433
-13.21136,3.9766273,2,434
17.511063,9.916933,1,511
17.512676,7.781471,1,512
15.591157,6.682765,1,513
20.312216,7.342125,1,522
14.698511,8.528296,1,523
14.328918,6.4664536,1,524
7.0000525,1.2820851,0,531
6.252569,4.175011,0,532
13.824255,9.214156,1,533
14.8934555,5.7947836,1,611
16.274002,9.320182,1,612
8.62313,-1.2766701,1,613
5.233088,-1.682094,0,614
16.740292,8.136957,1,621
-6.336515,-13.616253,3,622
2.2479537,-11.231442,0,623
19.350157,8.7531185,1,624
15.39215,9.991414,1,631
0.89154565,-12.177464,3,632
-1.0639597,1.5986788,0,633
0.5782604,6.3298125,0,634
14.254997,7.347851,1,711
22.493078,5.3216944,4,712
22.04207,5.954064,4,713
6.831257,7.7497,0,714
4.985422,2.826612,0,715
7.0607224,3.147351,0,722
12.743598,6.419213,1,723
7.588732,3.971881,0,724
16.458452,7.1871605,1,725
11.649691,5.4442115,1,726
6.056922,2.9562552,0,731
8.789149,5.3951893,0,732
12.549851,6.9423184,1,733
10.302223,5.7615495,1,734
9.210899,4.411624,1,735
-2.3360004,-5.3381376,0,811
-7.932476,-1.4430819,0,812
-1.2363416,-11.56856,3,813
4.4241076,6.0124807,0,814
-1.8684,-11.156158,3,815
-7.916971,-6.833718,0,821
2.1335616,0.19194539,0,822
17.203114,11.227684,1,823
10.2201605,-0.21106075,1,824
17.837769,10.198522,1,825
9.9704075,-1.9314233,1,831
15.4518585,7.453211,1,832
-7.0273314,-17.80771,3,833
4.325329,-5.0712094,0,834
0.78511435,-10.114764,0,835
-5.360194,-0.86742014,0,911
4.4635196,6.0328555,1,912
-1.1139413,-5.915372,0,913
-2.420422,-13.269847,3,914
3.478986,1.2716779,0,915
-14.442175,0.34460124,2,921
-4.3440776,-6.1546826,0,922
-2.9268744,-4.2883,0,923
-2.6184096,-2.997778,0,924
-12.608138,3.5894134,2,925
-3.5751696,4.3895497,0,931
9.397202,7.24117,0,932
8.110307,8.564442,0,933
10.661286,4.949798,0,934
11.0177145,3.7799816,0,935
20.20235,3.0822873,4,1011
22.731024,2.8168445,4,1012
0.54064375,4.7894616,0,1013
8.042828,7.395157,0,1014
19.214886,3.1541972,4,1021
14.490397,3.8302817,1,1022
18.165651,-2.150421,0,1023
12.811518,4.0312304,1,1024
-2.0145116,-0.8191463,0,1031
-10.174458,3.7063375,2,1032
-3.6709676,-1.4788586,0,1033
-1.7381866,-8.950396,0,1034
17.916897,3.5450175,1,1111
25.15099,3.962823,4,1112
6.054902,9.147487,0,1113
20.171547,-1.0505995,0,1114
8.686166,8.889806,0,1115
21.697895,3.2399924,4,1121
22.68298,3.6669788,4,1122
22.519178,2.0828001,4,1123
24.444813,2.2853997,4,1124
17.939695,-2.7990162,0,1125
23.94287,1.3133785,4,1131
21.06841,2.1200016,4,1132
22.15347,3.611662,4,1133
1.5058296,5.732962,0,1134
17.993778,2.738583,1,1135
-3.0409467,-14.222719,3,1211
-8.884833,-14.799527,3,1212
