TSNE Component 1,TSNE Component 2,cluster,Beat
-9.274409,-10.872317,1,111
-9.91352,-9.0064125,1,112
-9.864617,-9.157441,1,113
-16.314028,10.198354,3,114
-16.53845,10.843425,3,121
-6.130809,-16.879066,2,122
-7.103969,-14.50132,2,123
-9.87757,-7.814573,1,124
-7.178262,-14.121825,2,131
-5.475736,-15.339122,2,132
-11.760023,-0.595269,3,133
-11.937406,6.905422,3,134
0.60893434,5.2513447,0,211
-10.943657,7.2777796,3,212
-4.9581113,7.281972,3,213
-5.8444405,6.291817,3,214
-15.970822,10.740864,3,215
-10.103183,7.547262,3,221
-0.15966694,7.1216416,0,222
-2.3400755,3.754891,0,223
-5.52153,6.533984,3,224
-17.030748,10.559206,3,225
-11.843732,7.796976,3,231
0.6877804,5.0922847,0,232
11.703791,3.5692887,0,233
1.8996179,3.2745483,0,234
-17.095366,11.194703,3,235
-0.30722055,7.3816466,0,311
13.876475,1.6466216,4,312
12.717135,2.7164514,0,313
1.9886292,2.4600132,0,314
15.887271,-2.2890437,4,321
9.751539,0.0075624455,0,322
10.256284,-2.583465,0,323
13.292654,-4.383771,0,324
8.005241,-6.3088646,0,331
11.335639,-5.071368,0,332
2.7522388,1.8467212,0,333
5.311831,-0.70695436,0,334
-0.3530674,-11.012247,1,411
-0.5702655,-11.544024,1,412
6.443053,-6.616865,0,413
16.523481,-4.204232,4,414
18.408379,-3.1484911,4,421
11.030493,2.7510517,0,422
17.785875,-4.0414505,4,423
13.904161,-3.8617027,0,424
-17.443888,9.975582,3,430
7.481652,-5.848461,0,431
8.129422,-3.976431,0,432
-0.03127793,-2.631198,0,433
-4.5999193,6.1776595,3,434
16.902527,-4.4175644,4,511
15.373363,-2.3127258,4,512
12.43497,-2.082058,0,513
15.565404,-1.1921806,4,522
12.05707,-3.151712,0,523
9.382266,-1.2724417,0,524
5.9291544,1.7294768,0,531
7.2222657,3.3799691,0,532
9.447917,4.132947,0,533
15.511915,1.0514355,4,611
16.561281,-2.5336149,4,612
9.487854,-0.41198072,0,613
5.851705,-1.6440319,0,614
16.797552,-1.6408727,4,621
-8.202108,-5.243555,1,622
8.799097,-0.49444255,0,623
17.646526,-2.0322917,4,624
12.827548,-3.225194,0,631
-0.9854041,-12.065886,1,632
-1.601901,2.2005072,0,633
7.661362,0.023118801,0,634
9.861953,0.631483,0,711
14.645411,-2.533797,4,712
15.867814,-0.55481875,4,713
6.4671016,1.8287516,0,714
5.407237,5.2455463,0,715
3.0969439,3.3499053,0,722
10.712375,-0.12268875,0,723
6.946793,3.4211178,0,724
11.3190775,-0.75738674,0,725
10.441608,1.3507224,0,726
6.454103,4.2324753,0,731
5.182187,4.896235,0,732
8.377897,3.3865845,0,733
5.263334,3.9343631,0,734
9.552763,-5.4049454,0,735
-0.36421368,-2.2988923,0,811
-4.944048,1.0554893,3,812
5.655045,-7.9739895,1,813
-4.5546336,1.7216388,3,814
4.456909,-7.658451,1,815
-5.267688,-8.434128,1,821
6.998991,-4.1181793,0,822
16.920801,-3.5461073,4,823
11.130451,-2.9559712,0,824
17.966753,-1.1613497,4,825
15.861835,-3.0323842,4,831
16.48245,-0.6642605,4,832
-4.435105,-13.716735,2,833
5.706155,-7.201579,0,834
6.8911242,-6.7222586,0,835
3.4293773,-1.6323677,0,911
10.107461,-3.917147,0,912
3.3980184,-2.112419,0,913
8.994786,-2.3875098,0,914
5.9087505,0.28647202,0,915
-8.047237,5.052012,3,921
-4.7775526,-1.8934971,1,922
-1.3398323,-0.13234626,0,923
0.43392363,-4.3017817,0,924
-7.7722406,5.868932,3,925
0.68467563,8.089564,0,931
7.3086505,7.0275497,0,932
6.131199,7.287575,0,933
13.549822,4.5544753,0,934
5.0586843,2.8491044,0,935
18.095835,2.9834185,4,1011
3.2728617,4.3829494,0,1012
4.4044814,1.7323751,0,1013
8.55908,2.4588773,0,1014
13.7128,2.727414,4,1021
9.480678,1.6690128,0,1022
-3.9391139,3.5972707,3,1023
6.984029,4.5434422,0,1024
3.916415,-2.7396746,0,1031
-4.3972554,8.159814,3,1032
2.4175816,4.323,0,1033
1.2210622,2.3396008,0,1034
10.077429,-1.5603303,0,1111
19.243382,4.0594897,4,1112
12.627342,6.4679995,0,1113
4.0253496,9.241636,0,1114
17.068134,4.915777,4,1115
17.68028,3.8572252,4,1121
17.086477,3.003014,4,1122
6.413142,2.649473,0,1123
5.874045,7.8026047,0,1124
-10.224263,7.851357,3,1125
0.85942394,8.454386,3,1131
16.215355,3.307244,4,1132
15.985586,3.278052,4,1133
15.980747,4.419039,4,1134
16.814964,3.7379122,4,1135
-0.5825099,-9.623741,1,1211
-6.468589,-13.984217,2,1212
-8.2651005,-6.2286534,1,1213
-17.818935,11.201403,3,1214
-17.509665,11.77206,3,1215
-17.76706,10.564511,3,1221
-5.4270535,4.157653,3,1222
-0.51386636,3.7043345,0,1223
-7.9356833,-8.789419,1,1224
-16.59912,11.546039,3,1225
-3.1439755,7.2432384,3,1231
-11.622092,5.2500234,3,1232
-4.7386312,2.9509299,3,1233
-16.073019,11.366243,3,1234
-17.024097,12.150309,3,1235
1.1973493,3.7516978,0,1311
-7.1910834,-2.277701,1,1312
-6.9724174,-5.95488,1,1313
-10.179143,1.7057596,3,1322
-5.626321,-13.068728,1,1323
-6.1175184,-6.0521717,1,1324
4.766745,7.896322,0,1331
-7.379412,5.0029798,3,1332
-8.370589,3.0871937,3,1333
-2.3242679,-3.3069053,1,1411
-2.3507297,-3.1279452,1,1412
-2.7205248,1.956012,3,1413
-8.919783,-2.135957,1,1414
2.5371192,2.3070025,0,1421
11.375243,1.6914049,0,1422
2.0391543,4.8306212,0,1423
-5.208568,-12.076668,1,1424
-6.6703353,-7.4413643,1,1431
-6.3486156,-12.707108,1,1432
-5.355162,-12.467271,1,1433
-5.5535946,-10.196743,1,1434
12.019645,2.3032925,0,1511
3.4187918,3.0838356,0,1512
6.6383123,6.7380342,0,1513
19.984108,3.6529968,4,1522
17.934963,4.0271144,4,1523
13.787109,4.352704,0,1524
17.924894,4.4804015,4,1531
18.585335,4.413153,4,1532
19.320528,3.672888,4,1533
-9.553442,3.3788507,3,1611
-10.631167,5.0083475,3,1612
-10.339192,3.8368046,3,1613
-10.685552,-1.1586454,3,1614
-12.305963,5.8985004,3,1621
1.4660852,-4.8326845,1,1622
-2.451463,-1.6001726,0,1623
-2.3962536,-0.7851728,0,1624
-5.825333,0.6759397,3,1631
-5.2158313,-0.24642964,3,1632
2.7011418,-4.6815853,0,1633
-0.4429264,0.86649835,0,1634
-13.550978,2.9292014,3,1651
-16.057335,8.83799,3,1652
-15.78763,8.1543665,3,1653
-9.255708,9.241323,3,1654
-15.706617,9.689273,3,1655
-6.3108892,-0.2226512,3,1711
2.353752,-5.187783,1,1712
-3.691696,3.0908425,3,1713
-5.9827647,-8.9850645,1,1722
7.8600698,-4.0104117,0,1723
-2.4201286,-0.81117946,0,1724
3.5111086,-4.296151,0,1731
-1.2460469,-5.41342,1,1732
-1.9375108,-4.0822,1,1733
-8.288728,-10.169365,1,1811
-7.3584833,-10.243756,1,1812
-11.024168,0.90809923,3,1813
-8.651109,-11.451326,1,1814
-3.90882,-11.128239,1,1821
-8.27759,-7.801922,1,1822
-7.396916,7.589694,3,1823
-7.5140285,-12.149646,1,1824
-5.9181657,-14.839705,2,1831
-11.334696,-9.837129,1,1832
-6.1262903,-16.746311,2,1833
-6.086843,-16.814985,2,1834
-10.937351,2.5389612,3,1911
-9.454052,0.1014003,3,1912
-9.686465,-0.9912092,3,1913
-16.392487,12.267545,3,1914
-15.3702755,11.584756,3,1915
-15.791325,12.060484,3,1921
-10.718358,-0.075816385,3,1922
-5.60147,-11.712894,1,1923
-6.1256742,-11.03458,1,1924
-15.414729,10.430067,3,1925
-7.8685517,-10.477304,1,1931
-7.0086207,-11.461016,1,1932
-7.3083563,-10.8933935,1,1933
-16.808884,9.849266,3,1934
-15.212774,10.994693,3,1935
-3.1193962,-1.6827687,0,2011
-10.607717,4.115948,3,2012
-9.512013,4.2388163,3,2013
-8.3659935,6.503933,3,2022
-11.250252,-0.4581867,3,2023
-5.9786024,7.8154984,3,2024
-9.810537,5.4506717,3,2031
-11.5934925,1.8909873,3,2032
-10.746263,5.9335413,3,2033
-11.688422,3.503319,3,2111
-6.727808,4.9038787,3,2112
-9.34008,5.9364324,3,2113
-7.0782514,2.5435324,3,2122
3.982004,-5.6788197,0,2123
-3.9346216,-1.7833235,1,2124
-9.480191,1.6604295,3,2131
-6.8230295,-8.039867,1,2132
-12.332584,1.0305008,3,2133
-4.5450435,-1.052327,1,2211
3.2510355,-6.6108775,1,2212
-4.323446,-0.025789406,3,2213
-3.786067,-3.0748749,1,2221
6.210592,-1.0489273,0,2222
6.1702285,-5.0621715,0,2223
6.9452324,-2.082076,0,2232
6.355099,-4.667365,0,2233
8.810504,-5.7815914,0,2234
3.177664,7.7456965,0,2311
-7.3056335,8.87368,3,2312
-8.322281,8.763459,3,2313
-11.604805,2.9464037,3,2322
-11.654762,0.32949165,3,2323
-8.902157,-5.049803,1,2324
-6.849899,-9.509471,1,2331
-8.809692,-6.6804976,1,2332
-8.791089,-9.115416,1,2333
-5.6653223,-7.346125,1,2411
3.0799892,-5.4762797,0,2412
5.579572,-6.48108,0,2413
0.59737957,-9.435263,0,2422
-4.2260227,4.565892,3,2423
1.3518355,3.9208317,0,2424
-7.1314096,6.1584697,3,2431
-3.6534142,-2.2220275,1,2432
-6.0343256,-8.824761,1,2433
-1.2458794,0.40543273,0,2511
-0.4498894,-11.961867,1,2512
-9.895952,1.0385176,3,2513
4.47335,-4.0833044,0,2514
7.6749125,-2.9163234,0,2515
5.8765507,-3.725568,0,2521
0.8043029,0.6897841,0,2522
-0.94588584,1.4093833,0,2523
0.46186846,1.6701576,0,2524
-1.5736413,5.196295,3,2525
14.648129,4.3859878,0,2531
15.559869,1.1562613,4,2532
-4.170502,-14.811059,2,2533
12.71863,-0.012851622,0,2534
12.78409,6.2769866,0,2535
