TSNE Component 1,TSNE Component 2,cluster,Beat
4.5275545,7.114257,2,835
1.1628618,1.6869928,3,911
9.003025,2.2523448,2,912
-0.09446014,2.4829922,3,913
-0.90245277,7.343612,2,914
6.209159,-3.5845006,3,915
-12.786795,-1.8448914,1,921
-7.1003485,4.4387407,3,922
-2.815468,2.0544567,3,923
-3.6015875,-0.013388632,3,924
-13.508696,-6.328107,1,925
-1.8657786,-6.9490867,3,931
10.550367,-5.4656367,2,932
1.0199037,-7.0570893,3,933
11.250728,-2.5656161,2,934
7.1829495,-0.36803094,2,935
16.991112,-3.7472558,4,1011
1.8290349,-6.547442,3,1012
6.7342863,-4.4152865,3,1013
8.043544,-4.1432614,2,1014
10.995262,-1.7292182,2,1021
11.768878,-3.5442572,2,1022
-6.062097,-4.4710684,3,1023
9.710063,-2.9278486,2,1024
4.182792,3.7660046,3,1031
-6.232466,-7.0092893,3,1032
-0.919631,-3.2375853,3,1033
-3.0117545,6.5772467,3,1034
14.348556,-3.187947,2,1111
19.419209,-3.5586658,4,1112
11.615716,-6.61774,2,1113
-0.29829705,-9.599569,3,1114
15.737022,-4.9974422,4,1115
16.506264,-4.081743,4,1121
15.168413,-3.652443,2,1122
9.379169,-4.107693,2,1123
11.140344,-4.934239,2,1124
-12.208503,-8.1983185,1,1125
14.506409,-5.6657953,2,1131
17.360167,-4.1217017,4,1132
15.435263,-3.8259985,2,1133
4.8510456,-6.9232597,2,1134
14.890294,-3.8532202,2,1135
-0.81305146,8.067444,2,1211
-9.175857,11.146254,0,1212
-9.591481,2.9060404,3,1213
-18.539421,-8.394425,1,1214
-19.131521,-8.725345,1,1215
-3.9276226,-4.786327,3,1222
-3.4103415,-4.502477,3,1223
-8.086209,6.089541,3,1224
-17.87604,-8.459446,1,1225
0.55527973,-8.248066,3,1231
-14.022788,-4.34603,1,1232
-8.64566,2.1108582,3,1233
-18.374243,-9.547662,1,1234
-17.068123,-9.989713,1,1235
-2.1577175,-4.1436715,3,1311
-9.820858,1.9995265,3,1312
-8.770705,4.5957255,3,1313
-11.716775,-0.5006704,3,1322
-8.050449,11.34936,0,1323
-7.842403,4.3058586,3,1324
11.5713825,-5.666913,2,1331
-1.9801491,-7.162766,3,1332
-12.599041,-6.1396766,1,1333
-5.1995955,-1.6522008,3,1411
-4.6970296,-2.9058855,3,1412
-3.7894535,-3.0430796,3,1413
-9.404856,0.8435231,3,1414
2.5346048,-0.2843015,3,1421
9.157094,-2.3658268,2,1422
5.7348433,-3.7524266,3,1423
-7.0515943,10.501843,0,1424
-9.020254,3.1838775,3,1431
-8.58048,11.914941,0,1432
-7.9450326,9.923758,0,1433
-7.1399074,10.869528,0,1434
10.2049,-2.4857185,2,1511
10.9642315,-3.7227986,2,1512
-1.6523483,-5.1179934,3,1513
19.077967,-3.3246253,4,1522
17.878885,-4.093414,4,1523
17.337978,-4.4168077,4,1524
19.436562,-4.332909,4,1531
19.307333,-4.106213,4,1532
18.449112,-3.131652,4,1533
-10.603258,-4.0292726,1,1611
-13.603531,-5.1071873,1,1612
-12.7422495,-4.0519905,1,1613
-8.23599,0.8417732,3,1614
-14.992001,-6.249628,1,1621
-1.7963529,3.461153,3,1622
-3.6574585,1.7813275,3,1623
-2.4344637,1.5565759,3,1624
-9.661112,-3.4053838,3,1631
-7.7642775,2.3346698,3,1632
-1.3166674,3.1335835,3,1633
1.1427605,0.52651954,3,1634
-4.4060726,9.681294,0,1651
-17.727446,-10.498385,1,1653
-18.433437,-9.039933,1,1654
-7.4351506,2.0083742,3,1711
-3.9892802,6.706383,3,1712
-4.885305,-4.26481,3,1713
-7.473942,5.0797334,3,1722
5.689362,4.3233156,2,1723
-4.6142654,-2.220161,3,1724
-0.8182773,1.6523954,3,1731
-4.5477858,1.1234639,3,1732
-6.841764,3.9084857,3,1733
-9.181588,10.937027,0,1811
-8.14697,8.600422,0,1812
-11.902246,1.6453443,3,1813
-10.5497675,6.5976076,3,1814
-6.62944,9.367039,0,1821
5.7699084,-8.824981,2,1822
5.522093,-9.354831,2,1823
-6.6448827,9.520768,0,1824
-7.9536996,13.057981,0,1831
-11.571723,9.080073,0,1832
-9.8719225,12.633502,0,1833
-9.431369,14.545939,0,1834
-12.273379,-3.415502,1,1911
-11.014616,0.42982247,3,1912
-10.194672,3.824149,3,1913
-17.727446,-10.498385,1,1914
-11.692058,-4.5458617,1,1922
-5.6166344,7.8260455,0,1923
-8.5146,8.895258,0,1924
-17.653316,-8.967096,1,1925
-9.150257,9.813964,0,1931
-9.40739,8.7533865,0,1932
-7.669965,11.837563,0,1933
-19.268007,-9.534683,1,1934
-19.268007,-9.534683,1,1935
-3.558207,3.286323,3,2011
-12.019773,-4.2587614,1,2012
-10.266593,-1.9770381,3,2013
-13.055318,-6.6735487,1,2022
-13.07833,-2.4619582,1,2023
-0.7351617,-8.692988,3,2024
-12.4679,-4.5107107,1,2031
-13.332915,-3.681905,1,2032
-13.026636,-5.5175157,1,2033
-14.255574,-5.6746454,1,2111
-5.911843,-5.574694,3,2112
1.0724031,-9.269649,3,2113
4.272509,-6.8346224,3,2122
-1.9071527,-1.1565967,3,2123
-4.6063204,-3.2744167,3,2124
-11.96385,-2.96314,1,2131
-6.868021,8.228876,0,2132
-14.576948,-2.9207366,1,2133
-4.1552463,2.4032505,3,2211
-2.837553,7.978644,3,2212
-4.980919,1.1806638,3,2213
-4.271455,5.4411016,3,2221
6.7871714,2.6451817,2,2222
5.461958,2.819168,2,2223
6.689302,1.655079,2,2232
5.020526,2.045915,3,2233
4.6463265,5.4794626,2,2234
-0.40986532,-7.268623,3,2311
-1.8080076,-8.887794,3,2312
-1.6184843,-8.842068,3,2313
-13.354965,-2.895897,1,2322
-13.65724,-2.064733,1,2323
-9.983435,-1.8730422,3,2324
-10.084491,5.0846972,3,2331
-12.059673,0.20170842,3,2332
-10.121056,7.4196987,0,2333
-5.7122464,6.7683907,3,2411
-2.6258166,2.7271476,3,2412
2.7149253,5.839792,2,2413
5.9918714,-8.367373,2,2422
-3.4705555,-3.5950708,3,2423
-2.0223153,-3.688202,3,2424
-3.0619464,-7.700161,3,2431
-3.2886257,5.6975822,3,2432
-4.4791336,7.9063487,0,2433
-4.6586223,-0.45712975,3,2511
-2.6903644,9.983464,0,2512
-11.765854,-3.6932826,1,2513
-0.8397239,1.0841736,3,2514
5.3128114,3.3053474,2,2515
3.336352,5.1000257,3,2521
2.1999147,0.851489,3,2522
-0.7163943,-0.43821174,3,2523
3.9212854,-1.1043502,3,2524
-0.0669907,-5.932627,3,2525
7.0593,-3.2465513,3,2531
9.611314,0.645081,2,2532
-1.2417364,10.66301,0,2533
9.80098,2.1075437,2,2534
10.662165,-6.476969,2,2535
