TSNE Component 1,TSNE Component 2,cluster,Beat
-14.760716,9.893121,3,111
-12.830151,11.300705,4,112
-13.925499,11.17315,3,113
7.484042,15.100428,0,114
-17.034061,10.499035,3,122
-16.165333,10.323327,3,123
-12.393869,10.911539,4,124
-13.993109,9.981861,3,131
-15.815968,9.096004,3,132
3.289283,13.125502,0,133
7.6121798,14.03529,0,134
14.25894,-14.700653,2,211
8.921165,-10.123964,1,212
4.7649336,5.9994974,0,213
10.169905,-8.326518,1,214
8.420941,14.351103,0,215
12.358211,-12.44838,2,221
7.291027,-2.3936465,1,222
4.250664,5.530863,0,223
7.7438774,-1.5699273,0,224
9.0427685,14.063978,0,225
6.509621,-6.6930866,1,231
1.7117236,-4.7118444,1,232
5.4793205,-7.176836,1,233
5.3124375,-4.056381,1,234
7.326326,14.546571,0,310
9.697297,-6.625466,1,311
0.6044295,-15.2239485,1,312
4.1603847,-14.5875,1,313
-6.022033,-2.0128217,4,314
-0.55440545,-14.701992,1,321
1.1817698,-5.774795,1,322
-0.87362236,-7.4733953,1,323
0.03907575,-13.253319,1,324
-2.9709277,-9.278885,1,331
-1.1494607,-8.601065,1,332
-12.408509,6.873028,4,333
-1.6029673,-7.7532806,1,334
-10.117787,3.4613295,4,411
-8.68612,1.2915487,4,412
-1.6057348,-6.5190754,1,413
-2.9282224,-13.835517,1,414
-0.9203798,-16.681973,1,421
3.2147577,-6.230615,1,422
-1.1053222,-16.482931,1,423
1.7855943,-9.954053,1,424
-1.6151043,-5.8900166,1,431
-3.195524,-4.685136,1,432
-0.97365654,2.170948,0,433
7.0391083,6.367809,0,434
-2.6916058,-13.644812,1,511
0.44960868,-14.134216,1,512
0.63386476,-13.422469,1,513
1.4032565,-14.48152,1,522
-0.66983247,-11.255162,1,523
2.128994,-9.091493,1,524
0.984962,-6.5951433,1,531
3.0068362,-4.3777294,1,532
1.4930993,-16.257769,1,533
0.8483864,-8.997089,1,611
-0.81393963,-12.61035,1,612
-0.3388174,-7.9449553,1,613
-0.46964934,-4.3593698,1,614
0.03103444,-14.693161,1,621
-11.862268,8.992108,4,622
-12.817295,3.3914766,4,623
-2.0593057,-14.337767,1,624
-3.058668,-9.967631,1,631
-8.652337,1.6584787,4,632
4.1601768,4.8403344,0,633
-12.513683,4.1592054,4,634
1.0290134,-12.618111,1,711
2.1731079,-14.639345,1,712
1.8255483,-14.834886,1,713
6.0841866,-3.3846033,1,714
3.892196,-4.239133,1,715
2.742137,-3.9503634,1,722
-0.9207154,-13.209452,1,723
3.3199115,-5.1237817,1,724
0.15526798,-12.223114,1,725
4.386395,-6.204251,1,726
3.6275985,-7.136516,1,731
4.8103633,-5.8326516,1,732
0.46625003,-10.247787,1,733
4.506056,-3.6704094,1,734
2.6329942,-6.8350554,1,735
-3.1322248,7.0719533,4,811
0.521709,8.026631,0,812
-11.862314,3.1210191,4,813
-1.1328167,-3.2900667,1,814
-9.428693,4.6025386,4,815
-11.757572,8.52102,4,821
-3.117792,0.93333566,4,822
-2.8852212,-15.107225,1,823
-3.303271,-6.449799,1,824
-2.4056592,-14.880183,1,825
-3.4037259,-7.8706527,1,831
2.4985583,-11.592413,1,832
-16.479929,8.579407,3,833
-9.281542,1.9714932,4,834
-7.5519133,1.8187004,4,835
-3.7216568,2.1835434,4,911
-4.46727,-5.916754,1,912
-0.63850886,-0.038206343,1,913
-8.13294,0.62582856,4,914
5.8866673,-7.988169,1,915
5.934688,8.295049,0,921
-7.3844013,6.1986785,4,922
-0.93255687,6.9995484,0,923
-0.5469107,-0.57344973,1,924
7.028157,1.2184011,0,925
2.8349037,4.2900157,0,931
7.4152355,-6.797802,1,932
8.312345,-3.495335,0,933
6.7605124,-7.7826476,1,934
5.869951,-9.828198,1,935
8.476253,-9.538967,1,1011
8.119575,-7.953083,1,1012
1.5485846,1.0247252,1,1013
8.723985,-6.491483,1,1014
8.202346,-11.208685,1,1021
4.480777,-7.395185,1,1022
10.880576,-9.942258,1,1023
6.0274115,-4.263528,1,1024
-4.985723,2.3343463,4,1031
5.2944913,5.519328,0,1032
1.2576193,2.390414,0,1033
-7.7232804,0.17849323,4,1034
7.59614,-10.859495,1,1111
14.425356,-14.457137,2,1112
12.689194,-9.400933,1,1113
9.690149,0.80381554,0,1114
11.409858,-7.709894,1,1115
12.753689,-13.57514,2,1121
9.88792,-12.567807,1,1122
8.671776,-7.265562,1,1123
12.414534,-8.985902,1,1124
11.591215,-11.22057,1,1125
12.4524355,-8.623669,1,1131
9.28392,-9.004983,1,1132
7.2457075,-8.526518,1,1133
-11.284901,-2.6752,4,1134
12.43018,-10.028024,1,1135
-10.943751,-2.0090833,4,1211
-11.396839,10.811124,4,1212
-10.081626,8.211246,4,1213
9.183546,14.629664,0,1214
8.658543,15.189358,0,1215
7.9392467,15.452964,0,1221
2.285015,-0.7355137,1,1222
3.7737453,-5.0625267,1,1223
-6.139831,6.914133,4,1224
11.07237,-11.197469,1,1231
5.7934346,12.563991,0,1232
3.2442236,8.994652,0,1233
8.052258,13.702686,0,1234
8.658543,15.189358,0,1235
2.0397604,-2.6388636,1,1311
2.1428623,5.6294484,0,1312
-4.3236585,7.4415255,4,1313
2.8801544,8.397423,0,1322
-9.336977,6.992645,4,1323
1.6014396,4.453076,4,1324
8.232816,-0.5331388,0,1331
6.669814,4.5009236,0,1332
6.849577,6.9011984,0,1333
-4.155872,3.5945325,4,1411
1.5101873,1.5638013,0,1412
1.3754193,-1.509726,1,1413
-5.4410996,4.775053,4,1414
-0.3986353,-6.9027195,1,1421
0.5541158,-11.28336,1,1422
1.9160112,-12.988743,1,1423
-9.163413,5.923844,4,1424
-8.532141,6.2617335,4,1431
-12.1961355,9.76134,4,1432
-15.271581,6.9648967,3,1433
-14.716888,6.2467127,4,1434
7.099953,-5.4641733,1,1511
9.246509,-8.2937975,1,1512
8.186246,-4.369823,1,1513
10.384971,-12.9666395,1,1522
13.09732,-13.19381,2,1523
12.245186,-13.244475,2,1524
14.358877,-14.131129,2,1531
13.23506,-13.218591,2,1532
10.278874,-12.593364,1,1533
4.372524,9.995299,0,1611
5.3498626,11.585329,0,1612
5.3705263,10.928399,0,1613
0.43894726,9.666225,0,1614
6.5106573,12.803424,0,1621
-2.0199692,5.0397525,4,1622
-1.3764609,5.2234716,4,1623
-2.0643625,5.0026793,4,1624
4.729463,9.474403,0,1631
1.0110937,9.054053,0,1632
-8.395512,3.6757538,4,1633
-1.3107514,3.657996,0,1634
-14.731247,10.622033,3,1651
8.609759,13.635832,0,1654
-7.5138717,10.10891,4,1711
-8.214382,4.0146203,4,1712
5.3821197,4.652869,0,1713
-6.492543,6.1080594,4,1722
-2.2685096,-6.0093703,1,1723
0.8541537,3.6452491,0,1724
-3.925092,1.9100268,4,1731
-8.210322,4.671631,4,1732
-7.1576185,5.3599405,4,1733
-11.418642,10.34995,4,1811
-9.635856,10.253078,4,1812
0.28664508,12.804976,0,1813
-8.30671,10.803086,4,1814
-10.7739315,6.7163663,4,1821
10.3309765,-14.189868,1,1822
10.81616,-14.834918,2,1823
-14.992273,8.174587,3,1824
-15.449708,8.876006,3,1831
-12.856628,9.178693,4,1832
-16.730314,10.279749,3,1833
-17.654955,10.262185,3,1834
3.9808388,10.680327,0,1911
1.0938271,7.82657,0,1912
-9.666255,-1.7140182,4,1913
3.27697,10.114048,0,1922
-7.6874337,6.8466153,4,1923
-8.94834,8.727027,4,1924
8.023136,14.621704,0,1925
-10.720009,9.905301,4,1931
-10.357446,9.823778,4,1932
-11.234289,9.529264,4,1933
-0.53788626,5.5515604,0,2011
3.6117742,9.54339,0,2012
2.148277,7.680262,0,2013
6.48446,6.554884,0,2022
1.1488227,11.920866,0,2023
7.9872165,1.1662819,0,2024
