TSNE Component 1,TSNE Component 2,cluster,Beat
-12.613021,-5.9442687,3,111
-13.653768,-4.840564,3,112
-13.368888,-4.4983873,3,113
-11.016053,15.29233,4,114
-11.016053,15.29233,4,121
-11.809596,-10.789387,3,122
-12.264603,-8.68888,3,123
-13.235884,-3.3590844,0,124
-12.439275,-6.6982913,3,131
-11.12913,-10.408349,3,132
-13.121888,-2.8465135,0,133
13.802667,-11.492536,2,134
2.7089105,6.67002,0,211
16.86442,3.2453978,2,212
-4.281972,5.384723,0,213
-7.288503,12.237617,4,214
-10.610631,16.93308,4,215
-7.579247,11.667636,4,221
-1.7144524,5.275141,0,222
-1.4027406,5.7883253,0,223
-5.895915,11.568595,0,224
-9.658923,13.701075,4,231
2.0909717,4.9393167,0,232
6.5836873,1.1368021,2,233
0.12631206,3.7661917,0,234
7.328641,4.6041617,2,311
13.726978,-7.7803926,2,312
14.62781,-7.643262,2,313
-0.5986361,3.7679884,0,314
15.351952,-5.6623955,2,321
6.343134,-2.3697495,2,322
8.531882,-5.2264977,2,323
12.496174,-5.630993,2,324
6.670448,-2.9126785,2,331
7.5361357,-3.9903195,2,332
-1.5195261,-4.9507732,0,333
5.17863,-2.7401233,2,334
-0.73539215,-7.9716754,2,411
0.07358429,-8.366036,2,412
3.4486392,-5.87044,2,413
14.920361,-4.1892543,2,414
17.849226,-3.8390293,1,421
12.375287,-0.7262059,2,422
16.989351,-3.6402154,2,423
10.988132,-6.149473,2,424
-10.296357,15.716876,4,430
4.199288,-5.4243426,2,431
3.4079103,-3.9517875,2,432
-3.7230158,0.32879326,0,433
-8.269938,12.342583,4,434
14.825496,-4.4937577,2,511
15.876932,-5.9135385,2,512
12.357749,-5.2419953,2,513
17.98896,-5.251903,1,522
10.9833,-5.0791473,2,523
10.744953,-4.3969307,2,524
7.184331,-1.2090248,2,531
4.5847826,1.5395557,2,532
7.4243674,1.1730448,2,533
9.454911,-5.1669664,2,611
11.16171,-7.024038,2,612
6.7791686,-3.2727368,2,613
5.535096,-3.7365055,2,614
15.104007,-6.212439,2,621
-10.0925255,0.2898933,0,622
-0.0308917,-8.048576,2,623
17.971172,-4.2898064,1,624
10.448377,-7.0642085,2,631
-1.7605312,-9.080755,3,632
-0.2842217,5.586431,0,633
0.017539898,-4.8319063,2,634
13.714081,-5.277149,2,711
14.204584,-6.0976276,2,712
17.34611,-5.145834,1,713
9.963692,3.9527152,2,714
7.65788,3.0780492,2,715
5.9768267,1.6905233,2,722
9.501164,-1.7188432,2,723
8.021331,0.21982305,2,724
13.392615,-5.7661667,2,725
11.297067,-1.0504147,2,726
5.825168,2.7978358,2,731
6.9807925,2.5698538,2,732
10.584973,-2.6184464,2,733
8.316676,3.172233,2,734
10.062351,-3.2860732,2,735
-3.3618197,-2.6328876,0,811
-4.907083,1.2460585,0,812
3.0361722,-9.214238,3,813
2.3903084,-1.3463846,2,814
1.9177732,-9.89659,3,815
-7.7690573,-5.299372,3,821
0.35691676,-0.6796975,0,822
15.969015,-4.2574186,2,823
8.621676,-4.2502537,2,824
