TSNE Component 1,TSNE Component 2,cluster,Beat
3.5328557,20.499928,2,1122
1.0738394,15.430728,1,1123
-5.217678,12.109405,3,1124
-15.783404,-6.319814,3,1125
-2.261555,14.973698,1,1131
3.0260592,20.014893,2,1132
3.8458476,19.58769,2,1133
3.0138767,20.792055,2,1134
1.6938097,14.147442,1,1135
-5.2486625,0.27800572,3,1211
-0.8565584,-10.044975,0,1212
-1.4741036,-9.996088,0,1213
4.7595987,-11.781575,0,1214
3.2426362,-9.617928,0,1215
3.6444967,-10.182211,0,1221
-1.8682488,10.522983,3,1222
4.698128,-3.1587691,0,1223
2.4304216,-10.773393,0,1224
-2.4919999,2.0434499,3,1225
-1.5804205,-8.725901,0,1231
6.7926493,-11.207949,0,1232
-1.6681237,1.5098181,3,1233
-3.3072174,3.6446273,3,1234
-8.639305,-3.2553434,3,1235
-7.528823,-7.9675894,3,1411
-6.406376,-6.474941,3,1412
-8.724647,-7.5771885,3,1413
-6.575007,-8.688445,3,1414
-8.052984,-2.8134289,3,1421
-4.0705543,4.3085628,3,1422
-9.658481,-1.2696759,3,1423
9.876931,-10.952127,0,1424
-3.3366838,-11.324262,3,1431
6.5083303,-12.450944,0,1432
4.632672,-12.352604,0,1433
5.5894237,-11.541065,0,1434
-3.7086723,8.716362,1,1511
-4.25365,5.6239076,3,1512
-3.9179182,7.6498723,3,1513
4.2015233,18.545597,2,1522
0.7903684,13.475589,1,1523
-0.083848394,12.779897,1,1524
3.1831498,15.480362,1,1531
3.2842405,18.174742,2,1532
4.1946554,20.736088,2,1533
-12.210791,-7.9425035,3,1611
-13.649555,-5.9640374,3,1612
-11.3999815,-7.4846454,3,1613
-12.067922,-6.10274,3,1614
-14.859072,-8.055333,3,1621
1.2734984,-3.03872,3,1622
-0.37017465,-3.3825655,3,1623
-2.4446447,-3.623332,3,1624
-10.665258,-3.5368006,3,1631
-9.193924,-4.246978,3,1632
4.963636,-1.0255613,1,1633
-5.991076,2.1086295,3,1634
-1.1880237,-14.030569,0,1651
-16.314264,-8.455695,3,1652
-15.483297,-9.444552,3,1653
-16.661194,-7.210462,3,1654
-16.49891,-8.608236,3,1655
-7.264211,-9.489808,3,1711
6.4497256,-2.0994334,0,1712
-9.531146,-2.2979193,3,1713
4.549347,-9.597305,0,1722
5.108946,3.8862116,1,1723
-5.154734,-3.0383286,3,1724
-1.688568,-2.5788162,3,1731
3.9447691,-9.630156,0,1732
-1.8977287,-7.7661896,3,1733
0.061159886,-12.826068,0,1811
-2.4556584,-11.472905,0,1812
-8.643484,-10.186817,3,1813
4.595487,-13.79347,0,1814
6.4728413,-8.966912,0,1821
4.0154,-13.362763,0,1822
-15.189782,-4.96367,3,1823
7.8718085,-11.21439,0,1824
11.8427515,-12.075233,4,1831
2.16624,-12.799081,0,1832
11.34255,-12.705227,4,1833
12.816197,-12.592813,4,1834
-1.5162165,-10.662865,0,1911
-8.230998,-9.016521,3,1912
-2.206851,-5.957554,3,1913
2.3301961,2.4223814,1,1914
-5.6513686,-7.867805,3,1915
-1.4518911,-12.574672,0,1921
-1.5376749,-11.633596,0,1922
1.7070024,-9.758102,0,1923
9.191912,-6.6545115,0,1924
7.2716846,-11.7064495,0,1925
-0.76649356,-11.59137,0,1931
-2.2257352,-12.3870125,0,1932
2.705122,-11.957564,0,1933
4.951112,-13.122687,0,1934
5.324165,-12.277989,0,1935
-5.247015,-0.63018095,3,2011
-13.287633,-6.390633,3,2012
-12.440256,-6.975039,3,2013
-15.226239,-7.0614977,3,2022
-0.9279114,-12.508621,0,2023
-13.290319,-4.5422015,3,2024
-12.90963,-7.3289065,3,2031
-13.855384,-8.606814,3,2032
-14.474741,-6.5072837,3,2033
-4.1894536,-6.2581406,3,2211
5.4650607,-5.394532,0,2212
-3.517873,-5.6686563,3,2213
-2.324233,-0.93654746,3,2221
2.689025,7.666352,1,2222
1.4298624,6.6930428,1,2223
0.6037833,6.70055,1,2232
-7.141792,2.8791516,3,2233
4.5951657,0.7916978,1,2234
-3.112441,-4.37562,3,2411
-4.185838,-1.2970153,3,2412
5.9254103,-0.049600635,1,2413
7.94208,-5.305792,0,2422
-12.09524,-4.7453256,3,2423
-8.235737,0.2431464,3,2424
-13.850572,-6.787128,3,2431
-5.0732636,-4.9642553,3,2432
-5.596356,-7.1157746,3,2433
-8.949544,2.9989965,3,2511
7.543098,-6.8570056,0,2512
-10.649677,-6.957162,3,2513
-2.1976035,4.4733024,3,2514
4.5040345,10.256506,1,2515
5.962482,2.0788195,1,2521
-7.005155,4.2812104,3,2522
-4.7625804,-0.124236435,3,2523
-7.2794905,-5.7373796,3,2524
-12.349801,-2.2972965,3,2525
-2.658159,12.56171,1,2531
3.6778264,13.40148,1,2532
9.689676,-7.6860127,0,2533
4.57928,13.838797,1,2534
-1.5104343,9.509918,3,2535
