TSNE Component 1,TSNE Component 2,cluster,Beat
-9.364342,12.690488,4,1652
-8.594088,12.685565,4,1653
-6.901863,14.144715,4,1654
-9.205371,12.985104,4,1655
6.3713155,7.6525702,4,1711
9.591851,-0.31244412,3,1712
1.6778034,7.271301,4,1713
11.220599,3.2458282,3,1722
6.315209,-3.6244125,0,1723
3.1081235,3.490066,4,1724
-1.8100756,3.334386,0,1731
10.823758,2.6852577,3,1732
4.4344645,8.700872,4,1733
11.6751585,5.9055634,3,1811
10.94817,5.3723197,3,1812
-3.4417794,13.056385,4,1813
16.415667,3.5399623,3,1814
13.7254925,1.0625452,3,1821
17.978203,2.630853,3,1822
-5.2817574,10.97733,4,1823
15.423682,1.5897224,3,1824
19.85694,1.2060156,1,1831
13.934146,2.2834537,3,1832
19.283371,0.6086153,1,1833
20.428772,-0.7242109,1,1834
7.6089463,7.3446803,4,1911
4.485178,9.517314,4,1912
0.50760555,4.4441743,4,1913
3.201642,-1.0170666,0,1914
5.2420096,8.041546,4,1915
6.914192,8.771304,4,1921
10.492663,6.5575814,3,1922
6.011396,4.568796,4,1923
12.694378,0.35797933,3,1924
13.152827,1.8622521,3,1925
9.146935,7.7063537,4,1931
7.66729,9.096152,4,1932
9.344219,6.172194,4,1933
15.245763,3.243836,3,1934
14.12629,3.5282264,3,1935
0.38854966,3.4101276,0,2011
-4.9960766,12.267814,4,2012
-3.4034593,11.3883095,4,2013
-7.396603,12.163421,4,2022
5.5053287,6.968686,4,2023
-5.855508,11.812537,4,2024
-4.5594726,10.973064,4,2031
-3.136893,12.699721,4,2032
-6.553963,12.034933,4,2033
1.4645715,5.8434415,4,2211
4.1215816,-3.851331,0,2212
0.81831366,6.05638,4,2213
4.346196,3.0735292,0,2221
-3.9384136,-2.218599,0,2222
-2.0798945,-6.95999,0,2223
-3.4949942,-4.027092,0,2232
-3.1716354,-0.7668667,0,2233
5.3392844,-3.9168382,0,2234
10.8080225,0.086377405,3,2411
-0.69034064,1.0074255,0,2412
5.7538853,-3.903231,0,2413
10.468387,-2.2942486,3,2422
0.4615277,7.110651,4,2423
3.215765,2.64162,0,2424
-4.801797,11.559031,4,2431
5.2872863,3.6235073,4,2432
6.456044,3.901719,4,2433
-7.907226,7.544767,4,2511
9.605166,-1.3151821,3,2512
-5.103293,9.078861,4,2513
-2.238676,-3.946531,0,2514
-3.8425202,-5.939892,0,2515
0.068600215,-4.6387844,0,2521
-4.1550612,4.1181183,0,2522
-2.3571162,2.9159186,0,2523
-2.7600367,8.405688,4,2524
-8.395214,8.098974,4,2525
-8.442287,-0.9802062,0,2531
-4.6404777,-10.174995,0,2532
14.613756,-0.018156672,3,2533
0.6027838,-11.851228,2,2534
-6.0689874,-4.229064,0,2535
