TSNE Component 1,TSNE Component 2,cluster,Beat
8.135115,-3.0431685,0,1423
-1.4951309,14.277029,4,1424
-3.8658855,4.874902,3,1431
-3.076649,15.84928,4,1432
-2.0322454,13.445332,4,1433
-1.2111568,13.7397585,4,1434
8.783389,-6.8328037,0,1511
6.0738153,-5.093879,0,1512
3.7505138,-6.868331,0,1513
17.363464,-9.758618,2,1522
16.800125,-10.634323,2,1523
14.60121,-10.103122,2,1524
16.78009,-11.069633,2,1531
16.165972,-10.96527,2,1532
17.61236,-10.387352,2,1533
-7.4426527,0.07836575,1,1611
-10.084617,-0.6680005,1,1612
-10.046921,0.2828946,1,1613
-6.8872085,3.4197176,3,1614
-11.016764,-0.5223513,1,1621
4.724001,4.944359,3,1622
3.1277997,4.9111714,3,1623
4.129276,2.3608892,3,1624
-2.7218983,2.9595747,3,1631
-2.2326536,6.180705,3,1632
8.890758,6.46746,3,1633
3.591352,-1.238266,0,1634
-7.537803,12.9072,3,1651
-18.422613,-7.4426036,1,1652
-19.214455,-7.393246,1,1653
-18.077005,-5.255026,1,1654
-17.803017,-6.785522,1,1655
-4.2150097,2.9439266,3,1711
7.082713,6.3594575,3,1712
-3.4138806,-0.20375812,3,1713
-2.2237031,10.121712,3,1722
10.406187,3.4198077,0,1723
-1.0763013,4.907613,3,1724
6.7081585,4.94292,3,1731
-0.30024165,6.5775785,3,1732
-1.1385717,6.647018,3,1733
-3.751138,14.091638,4,1811
-3.2809105,11.797267,4,1812
-10.177127,2.6066697,1,1813
-4.388392,11.804868,4,1814
-1.504633,11.783207,4,1821
3.029993,8.3626995,3,1822
-2.8162613,-8.381308,0,1823
-4.6751904,13.88432,4,1824
-2.8727891,16.841084,4,1831
-5.8415685,11.844073,4,1832
-4.3685327,16.57229,4,1833
-4.074721,18.465796,4,1834
-9.579604,0.9115877,1,1911
-7.220166,5.647059,3,1912
-3.7013958,7.743809,3,1913
-18.582546,-6.213132,1,1914
-18.842157,-5.7397113,1,1915
-17.291073,-6.083039,1,1921
-7.8287745,4.86885,3,1922
-1.7023168,14.595428,4,1923
-2.7284784,13.028977,4,1924
-17.922873,-4.5987353,1,1925
-3.8171294,12.383804,4,1931
-3.6565292,13.116559,4,1932
-2.8070107,13.834551,4,1933
-17.803017,-6.785522,1,1934
-18.068022,-5.875993,1,1935
-0.27252194,4.8011446,3,2011
-8.921804,-0.0602916,1,2012
-6.2377195,0.71526533,3,2013
-10.309579,-2.762302,1,2022
-9.132143,3.0596128,1,2023
-6.95704,-3.245516,1,2024
-9.075601,-0.25440305,1,2031
-9.363697,2.017773,1,2032
-10.5861635,-2.1011467,1,2033
-10.982791,0.30845353,1,2111
-6.4104915,-2.6709936,1,2112
-7.987759,-5.95314,1,2113
-4.959252,4.165806,3,2122
6.0602913,3.5646539,3,2123
-3.217386,-1.1684383,3,2124
-9.049928,1.0610653,1,2131
-4.092836,9.409212,3,2132
-11.2555895,0.9506651,1,2133
1.1377357,4.6911225,3,2211
7.877336,6.2120347,3,2212
-2.227194,0.5141449,3,2213
2.703611,1.8540393,3,2221
6.944155,-2.2146065,0,2222
7.9458766,3.4504292,0,2223
8.824409,-3.2092023,0,2232
10.630586,-0.16901632,0,2233
12.01152,-0.32481876,0,2234
-1.5815047,-4.7263165,3,2311
-7.6340985,-4.8499346,1,2312
-8.520548,-4.551499,1,2313
-9.493144,3.0294733,1,2322
-10.100319,1.4137907,1,2323
-5.381788,6.449095,3,2324
-4.086718,10.200106,3,2331
-6.229854,7.6460686,3,2332
-4.9896026,10.552645,3,2333
-0.43758923,6.045305,3,2411
6.1845694,4.9037695,3,2412
7.4776707,7.4506793,0,2413
8.676369,-0.19882663,0,2422
-3.5707743,-1.266361,3,2423
0.35669577,-3.9270878,3,2424
-6.80701,-4.1473536,1,2431
2.9194698,3.2276425,3,2432
0.584174,5.978048,3,2433
1.0276935,2.3414211,3,2511
-0.81099665,16.38214,4,2512
-6.8617597,1.6920364,3,2513
8.8685875,4.2362266,3,2514
11.301325,1.419987,0,2515
10.292933,2.7846375,0,2521
4.5602202,-1.6232462,0,2522
1.622098,1.4577401,3,2523
2.803606,-0.60413057,3,2524
2.2718585,-5.4210315,0,2525
9.193637,-6.390202,0,2531
14.749581,-4.511453,0,2532
-3.0044959,18.0645,4,2533
13.850719,-3.4466999,0,2534
9.128485,-9.74574,0,2535
