TSNE Component 1,TSNE Component 2,cluster,Beat
12.3492565,-12.372607,2,1654
14.102936,-10.796446,2,1655
-3.2241995,-9.383911,2,1711
-5.844045,-0.6030803,2,1712
6.066794,-6.701242,2,1713
-7.083585,-7.0620947,1,1722
-5.347569,7.0754437,0,1723
2.5278118,-7.411203,2,1724
2.7237647,-0.7738952,2,1731
-7.555135,-7.535631,1,1732
0.0884798,-8.134104,2,1733
-9.719099,-9.876033,1,1811
-10.400919,-9.259814,1,1812
-1.3943179,-11.708307,2,1813
-14.498102,-9.82623,1,1814
-15.662548,-8.050619,1,1821
-15.854235,-9.29355,1,1822
9.651747,-10.205115,2,1823
-13.594433,-7.591636,1,1824
-18.44572,-9.148502,3,1831
-11.687263,-6.358045,1,1832
-17.938263,-8.967435,3,1833
-19.424107,-7.9497657,3,1834
-3.7119985,-9.305089,2,1911
-2.7258885,-10.338587,2,1912
-2.0972452,-5.943142,2,1913
-2.9804704,-3.290829,2,1914
0.28415698,-9.066106,2,1915
-0.40629336,-11.4125,2,1921
-7.432448,-9.239344,1,1922
-2.729428,-5.1789246,2,1923
-12.52904,-6.861409,1,1924
-10.023487,-5.7320614,1,1925
-7.5469975,-9.990153,1,1931
-4.6396875,-10.197003,2,1932
-8.420832,-8.739589,1,1933
-13.130234,-8.356018,1,1934
-12.589776,-9.218711,1,1935
-1.4959112,-2.3100593,2,2011
5.7064123,-9.12016,2,2012
7.3818727,-8.65675,2,2013
11.271673,-9.911669,2,2022
-1.4685674,-10.08193,2,2023
9.070205,-8.656457,2,2024
10.555404,-9.596957,2,2031
11.103317,-11.617626,2,2032
10.28983,-10.768606,2,2033
-0.60322547,-8.735328,2,2211
-6.2314434,-1.6300426,2,2212
3.4632134,-8.414825,2,2213
-0.9223726,-3.8474784,2,2221
2.4900522,2.9990635,2,2222
-2.7038116,4.3511915,0,2223
1.5789785,0.8538718,2,2232
1.7873607,-0.31965858,2,2233
-5.0271325,3.316061,0,2234
-4.996891,-0.61328226,2,2411
2.5752382,-3.0923688,2,2412
-5.1636724,4.9499063,0,2413
-8.445485,3.2263756,1,2422
6.3340364,-8.715687,2,2423
3.8844705,-4.7713256,2,2424
9.562583,-9.651015,2,2431
-2.1258652,-5.658838,2,2432
-4.4352517,-5.2947297,2,2433
9.478848,-5.8520794,2,2511
-8.41361,-1.8999671,1,2512
11.721606,-10.52985,2,2513
3.5449185,1.6720582,2,2514
-0.7097656,8.259348,0,2515
-1.5432733,2.7102768,2,2521
10.408779,-3.4386947,2,2522
5.2287183,-5.4059606,2,2523
9.418591,-7.9290056,2,2524
12.314608,-6.334807,2,2525
11.581623,-3.4037635,2,2531
1.7862685,9.397627,0,2532
-15.51964,-7.1758304,1,2533
-0.21901442,9.751599,0,2534
5.9121842,0.14713708,2,2535
