TSNE Component 1,TSNE Component 2,cluster,Beat
-13.049126,-5.7291026,2,1131
-12.337712,5.7279024,0,1132
-11.949674,6.3253284,0,1133
-12.347892,3.2249851,2,1134
-6.090676,6.2430825,0,1135
6.425619,-2.3703246,4,1211
7.092189,-2.8492296,4,1212
8.664916,-3.1049902,4,1213
18.295155,3.0795362,1,1214
7.5931067,5.874714,4,1215
7.692454,5.187013,4,1221
-2.681211,-4.862246,2,1222
0.96415854,2.9672527,4,1223
15.895369,3.7373886,3,1224
0.7089714,3.8928945,4,1225
5.9293456,8.799682,0,1231
14.270711,3.5490272,3,1232
3.3549204,4.470092,0,1233
0.6878466,2.2695816,4,1234
7.492284,2.054586,4,1235
2.8385532,-7.2813907,2,1411
3.7722924,-8.182879,2,1412
-1.2880771,-10.00145,2,1413
11.307552,-2.5954306,4,1414
2.2486165,-7.0269694,2,1421
-1.2874494,1.2427855,2,1422
-1.6280342,-2.7828302,2,1423
14.833436,2.367683,3,1424
8.533155,-5.859287,4,1431
14.880303,-0.09232777,3,1432
13.63318,-0.62383693,3,1433
8.852544,-3.216626,4,1434
-7.3094006,-4.5782065,2,1511
-4.0538926,-5.288542,2,1512
-12.684371,-0.7961649,2,1513
-5.4700723,11.085041,0,1522
-10.658134,-1.418721,2,1523
-8.927559,-1.7004005,2,1524
-11.365394,-2.2348714,2,1531
-11.804055,1.9539428,2,1532
-11.305555,7.472886,0,1533
1.1837827,-12.615086,2,1611
-0.0060264077,-12.526767,2,1612
1.7872939,-12.26024,2,1613
1.1180154,-9.740319,2,1614
-0.95092285,-14.299996,2,1621
9.068483,2.2927442,4,1622
5.182858,1.1326435,4,1623
7.7713237,-1.4413431,4,1624
0.3150881,-10.615049,2,1631
3.5084016,-6.0984735,4,1632
5.5013323,3.1761436,4,1633
-0.32683522,-1.414501,2,1634
-0.72586,-15.465799,2,1650
4.780028,-12.812383,2,1651
-1.5775815,-15.608232,2,1652
-0.94702166,-15.097329,2,1653
-2.5038733,-13.670657,2,1654
-1.4601184,-15.119435,2,1655
5.6118417,-5.2578044,4,1711
11.383447,3.2326095,4,1712
1.4363221,-9.907124,2,1713
9.322317,-1.1222459,4,1722
3.4817235,5.0519075,0,1723
2.7901924,-5.4823356,4,1724
0.07370393,-1.699117,2,1731
10.63933,-0.96791846,4,1732
10.167611,-1.5439683,4,1733
5.2715845,-11.614276,4,1811
10.208112,-4.6990757,4,1812
3.9304128,-12.357514,2,1813
7.8106318,-6.488133,4,1814
10.559619,2.3639982,4,1821
17.633463,2.079525,3,1822
1.3018365,-10.976071,2,1823
14.001058,1.0922068,3,1824
18.435875,4.468173,1,1831
13.225138,0.8135234,3,1832
16.685062,1.2731563,3,1833
19.611546,5.0233574,1,1834
9.522806,-2.2075884,4,1911
8.505543,-4.965872,4,1912
11.448649,0.9541493,4,1913
10.236876,2.515196,4,1914
10.210293,0.9296938,4,1915
4.390483,-11.078245,2,1921
12.20808,-1.7260761,4,1922
10.104088,0.32034796,4,1923
17.410566,3.2205966,3,1924
16.782051,2.9551544,3,1925
10.146309,-2.9902146,4,1931
4.98954,-10.596512,2,1932
11.17474,-1.7957172,4,1933
15.068904,0.80824304,3,1934
16.802309,1.9131806,3,1935
6.3361835,1.0130383,4,2011
3.5895848,-10.485835,2,2012
6.8564515,-6.4509764,4,2013
2.033056,-10.904828,2,2022
6.5456963,-5.444266,4,2023
2.3585184,-8.873234,2,2024
2.630591,-9.788059,2,2031
3.7479131,-11.867422,2,2032
2.253593,-10.331334,2,2033
0.9598587,-8.7227545,2,2211
4.435318,3.1185262,4,2212
-0.04055392,-4.235306,2,2213
0.79872143,-4.5502043,2,2221
-2.9577768,6.777159,0,2222
-1.9559846,8.025721,0,2223
-3.5008004,4.901787,2,2232
-4.7191987,-5.5996003,2,2233
-2.3361354,5.468743,0,2234
6.0391994,6.8226833,4,2411
4.879539,2.77917,4,2412
7.57814,8.026694,0,2413
12.481729,4.9913497,3,2422
1.0576038,-2.715224,4,2423
1.4659966,-2.2874386,4,2424
3.473299,-8.723772,2,2431
12.17322,3.108657,4,2432
12.809056,3.2773008,3,2433
-0.5985385,-5.943225,2,2511
11.493973,4.6519804,3,2512
-3.3303711,-10.587381,2,2513
-3.7938173,2.0452716,2,2514
-4.5708313,0.94938195,0,2515
5.4124684,5.473104,4,2521
-8.557929,3.4869006,2,2522
0.47953168,-5.5650487,2,2523
-1.9278629,-6.4654384,2,2524
-4.5734057,-10.17118,2,2525
-3.0643234,-5.944534,2,2531
-8.409915,1.7716115,2,2532
9.629482,6.875638,0,2533
-8.745064,4.4458017,0,2534
-4.788812,-3.2843893,2,2535
